"Datum";"-A/965031 [kW]";"Status";
"21.07.2025 20:15:00";0,098;"namìøená data OK";
"21.07.2025 20:30:00";0,092;"namìøená data OK";
"21.07.2025 20:45:00";0,081;"namìøená data OK";
"21.07.2025 21:00:00";0,087;"namìøená data OK";
"21.07.2025 21:15:00";0,085;"namìøená data OK";
"21.07.2025 21:30:00";0,083;"namìøená data OK";
"21.07.2025 21:45:00";0,088;"namìøená data OK";
"21.07.2025 22:00:00";0,073;"namìøená data OK";
"21.07.2025 22:15:00";0,075;"namìøená data OK";
"21.07.2025 22:30:00";0,058;"namìøená data, vıpadek napìtí";
"21.07.2025 22:45:00";0,035;"namìøená data, vıpadek napìtí";
"21.07.2025 23:00:00";0,061;"namìøená data OK";
"21.07.2025 23:15:00";0,063;"namìøená data OK";
"21.07.2025 23:30:00";0,064;"namìøená data OK";
"21.07.2025 23:45:00";0,062;"namìøená data OK";
"21.07.2025 24:00:00";0,063;"namìøená data OK";
"22.07.2025 00:15:00";0,058;"namìøená data OK";
"22.07.2025 00:30:00";0,063;"namìøená data OK";
"22.07.2025 00:45:00";0,061;"namìøená data OK";
"22.07.2025 01:00:00";0,064;"namìøená data OK";
"22.07.2025 01:15:00";0,062;"namìøená data OK";
"22.07.2025 01:30:00";0,064;"namìøená data OK";
"22.07.2025 01:45:00";0,063;"namìøená data OK";
"22.07.2025 02:00:00";0,063;"namìøená data OK";
"22.07.2025 02:15:00";0,063;"namìøená data OK";
"22.07.2025 02:30:00";0,063;"namìøená data OK";
"22.07.2025 02:45:00";0,063;"namìøená data OK";
"22.07.2025 03:00:00";0,061;"namìøená data OK";
"22.07.2025 03:15:00";0,064;"namìøená data OK";
"22.07.2025 03:30:00";0,022;"namìøená data OK";
"22.07.2025 03:45:00";0;"namìøená data OK";
"22.07.2025 04:00:00";0;"namìøená data OK";
"22.07.2025 04:15:00";0;"namìøená data OK";
"22.07.2025 04:30:00";0;"namìøená data OK";
"22.07.2025 04:45:00";0;"namìøená data OK";
"22.07.2025 05:00:00";0;"namìøená data OK";
"22.07.2025 05:15:00";0;"namìøená data OK";
"22.07.2025 05:30:00";0;"namìøená data OK";
"22.07.2025 05:45:00";0;"namìøená data OK";
"22.07.2025 06:00:00";0,002;"namìøená data OK";
"22.07.2025 06:15:00";0,003;"namìøená data OK";
"22.07.2025 06:30:00";0,002;"namìøená data OK";
"22.07.2025 06:45:00";0,002;"namìøená data OK";
"22.07.2025 07:00:00";0,005;"namìøená data OK";
"22.07.2025 07:15:00";0,045;"namìøená data OK";
"22.07.2025 07:30:00";0,067;"namìøená data OK";
"22.07.2025 07:45:00";0,068;"namìøená data OK";
"22.07.2025 08:00:00";0,069;"namìøená data OK";
"22.07.2025 08:15:00";0,067;"namìøená data OK";
"22.07.2025 08:30:00";0,068;"namìøená data OK";
"22.07.2025 08:45:00";0,068;"namìøená data OK";
"22.07.2025 09:00:00";0,069;"namìøená data OK";
"22.07.2025 09:15:00";0,069;"namìøená data OK";
"22.07.2025 09:30:00";0,068;"namìøená data OK";
"22.07.2025 09:45:00";0,074;"namìøená data OK";
"22.07.2025 10:00:00";0,07;"namìøená data OK";
"22.07.2025 10:15:00";0,072;"namìøená data OK";
"22.07.2025 10:30:00";0,068;"namìøená data OK";
"22.07.2025 10:45:00";0,067;"namìøená data OK";
"22.07.2025 11:00:00";0,792;"namìøená data OK";
"22.07.2025 11:15:00";2,465;"namìøená data OK";
"22.07.2025 11:30:00";4,331;"namìøená data OK";
"22.07.2025 11:45:00";3,126;"namìøená data OK";
"22.07.2025 12:00:00";3,539;"namìøená data OK";
"22.07.2025 12:15:00";5,329;"namìøená data OK";
"22.07.2025 12:30:00";4,771;"namìøená data OK";
"22.07.2025 12:45:00";4,818;"namìøená data OK";
"22.07.2025 13:00:00";5,244;"namìøená data OK";
"22.07.2025 13:15:00";4,871;"namìøená data OK";
"22.07.2025 13:30:00";4,202;"namìøená data OK";
"22.07.2025 13:45:00";3,618;"namìøená data OK";
"22.07.2025 14:00:00";0,524;"namìøená data OK";
"22.07.2025 14:15:00";0,063;"namìøená data OK";
"22.07.2025 14:30:00";1,24;"namìøená data OK";
"22.07.2025 14:45:00";2,135;"namìøená data OK";
"22.07.2025 15:00:00";4,677;"namìøená data OK";
"22.07.2025 15:15:00";4,194;"namìøená data OK";
"22.07.2025 15:30:00";2,913;"namìøená data OK";
"22.07.2025 15:45:00";1,684;"namìøená data OK";
"22.07.2025 16:00:00";1,127;"namìøená data OK";
"22.07.2025 16:15:00";0,985;"namìøená data OK";
"22.07.2025 16:30:00";1,792;"namìøená data OK";
"22.07.2025 16:45:00";1,034;"namìøená data OK";
"22.07.2025 17:00:00";0,071;"namìøená data OK";
"22.07.2025 17:15:00";0,091;"namìøená data OK";
"22.07.2025 17:30:00";0,076;"namìøená data OK";
"22.07.2025 17:45:00";0,069;"namìøená data OK";
"22.07.2025 18:00:00";0,066;"namìøená data OK";
"22.07.2025 18:15:00";0,068;"namìøená data OK";
"22.07.2025 18:30:00";0,065;"namìøená data OK";
"22.07.2025 18:45:00";0,066;"namìøená data OK";
"22.07.2025 19:00:00";0,062;"namìøená data OK";
"22.07.2025 19:15:00";0,063;"namìøená data OK";
"22.07.2025 19:30:00";0,064;"namìøená data OK";
"22.07.2025 19:45:00";0,08;"namìøená data OK";
"22.07.2025 20:00:00";0,117;"namìøená data OK";
"22.07.2025 20:15:00";0,077;"namìøená data OK";
"22.07.2025 20:30:00";0,022;"namìøená data OK";
"22.07.2025 20:45:00";0,017;"namìøená data OK";
"22.07.2025 21:00:00";0,024;"namìøená data OK";
"22.07.2025 21:15:00";0,027;"namìøená data OK";
"22.07.2025 21:30:00";0,03;"namìøená data OK";
"22.07.2025 21:45:00";0,085;"namìøená data OK";
"22.07.2025 22:00:00";0,168;"namìøená data OK";
"22.07.2025 22:15:00";0,186;"namìøená data OK";
"22.07.2025 22:30:00";0,213;"namìøená data OK";
"22.07.2025 22:45:00";0,199;"namìøená data OK";
"22.07.2025 23:00:00";0,167;"namìøená data OK";
"22.07.2025 23:15:00";0,166;"namìøená data OK";
"22.07.2025 23:30:00";0,134;"namìøená data OK";
"22.07.2025 23:45:00";0,08;"namìøená data OK";
"22.07.2025 24:00:00";0,032;"namìøená data OK";
"23.07.2025 00:15:00";0,027;"namìøená data OK";
"23.07.2025 00:30:00";0,031;"namìøená data OK";
"23.07.2025 00:45:00";0,034;"namìøená data OK";
"23.07.2025 01:00:00";0,041;"namìøená data OK";
"23.07.2025 01:15:00";0,049;"namìøená data OK";
"23.07.2025 01:30:00";0,055;"namìøená data OK";
"23.07.2025 01:45:00";0,078;"namìøená data OK";
"23.07.2025 02:00:00";0,123;"namìøená data OK";
"23.07.2025 02:15:00";0,14;"namìøená data OK";
"23.07.2025 02:30:00";0,141;"namìøená data OK";
"23.07.2025 02:45:00";0,151;"namìøená data OK";
"23.07.2025 03:00:00";0,139;"namìøená data OK";
"23.07.2025 03:15:00";0,08;"namìøená data OK";
"23.07.2025 03:30:00";0,036;"namìøená data OK";
"23.07.2025 03:45:00";0,028;"namìøená data OK";
"23.07.2025 04:00:00";0,026;"namìøená data OK";
"23.07.2025 04:15:00";0,03;"namìøená data OK";
"23.07.2025 04:30:00";0,028;"namìøená data OK";
"23.07.2025 04:45:00";0,035;"namìøená data OK";
"23.07.2025 05:00:00";0,034;"namìøená data OK";
"23.07.2025 05:15:00";0,048;"namìøená data OK";
"23.07.2025 05:30:00";0,086;"namìøená data OK";
"23.07.2025 05:45:00";0,111;"namìøená data OK";
"23.07.2025 06:00:00";0,132;"namìøená data OK";
"23.07.2025 06:15:00";0,005;"namìøená data OK";
"23.07.2025 06:30:00";0,004;"namìøená data OK";
"23.07.2025 06:45:00";0,002;"namìøená data OK";
"23.07.2025 07:00:00";0,018;"namìøená data OK";
"23.07.2025 07:15:00";0,038;"namìøená data OK";
"23.07.2025 07:30:00";0,079;"namìøená data OK";
"23.07.2025 07:45:00";0,133;"namìøená data OK";
"23.07.2025 08:00:00";0,143;"namìøená data OK";
"23.07.2025 08:15:00";0,171;"namìøená data OK";
"23.07.2025 08:30:00";0,185;"namìøená data OK";
"23.07.2025 08:45:00";0,184;"namìøená data OK";
"23.07.2025 09:00:00";0,163;"namìøená data OK";
"23.07.2025 09:15:00";0,141;"namìøená data OK";
"23.07.2025 09:30:00";0,13;"namìøená data OK";
"23.07.2025 09:45:00";0,074;"namìøená data OK";
"23.07.2025 10:00:00";0,067;"namìøená data OK";
"23.07.2025 10:15:00";0,047;"namìøená data OK";
"23.07.2025 10:30:00";0,067;"namìøená data OK";
"23.07.2025 10:45:00";0,068;"namìøená data OK";
"23.07.2025 11:00:00";0,909;"namìøená data OK";
"23.07.2025 11:15:00";3,44;"namìøená data OK";
"23.07.2025 11:30:00";4,277;"namìøená data OK";
"23.07.2025 11:45:00";4,678;"namìøená data OK";
"23.07.2025 12:00:00";3,144;"namìøená data OK";
"23.07.2025 12:15:00";5,003;"namìøená data OK";
"23.07.2025 12:30:00";5,612;"namìøená data OK";
"23.07.2025 12:45:00";5,478;"namìøená data OK";
"23.07.2025 13:00:00";5,476;"namìøená data OK";
"23.07.2025 13:15:00";5,17;"namìøená data OK";
"23.07.2025 13:30:00";4,752;"namìøená data OK";
"23.07.2025 13:45:00";4,88;"namìøená data OK";
"23.07.2025 14:00:00";4,233;"namìøená data OK";
"23.07.2025 14:15:00";4,584;"namìøená data OK";
"23.07.2025 14:30:00";2,854;"namìøená data OK";
"23.07.2025 14:45:00";3,631;"namìøená data OK";
"23.07.2025 15:00:00";4,02;"namìøená data OK";
"23.07.2025 15:15:00";2,34;"namìøená data OK";
"23.07.2025 15:30:00";1,638;"namìøená data OK";
"23.07.2025 15:45:00";1,883;"namìøená data OK";
"23.07.2025 16:00:00";1,393;"namìøená data OK";
"23.07.2025 16:15:00";1,599;"namìøená data OK";
"23.07.2025 16:30:00";1,465;"namìøená data OK";
"23.07.2025 16:45:00";2,398;"namìøená data OK";
"23.07.2025 17:00:00";2,327;"namìøená data OK";
"23.07.2025 17:15:00";0,155;"namìøená data OK";
"23.07.2025 17:30:00";0,071;"namìøená data OK";
"23.07.2025 17:45:00";0,073;"namìøená data OK";
"23.07.2025 18:00:00";0,078;"namìøená data OK";
"23.07.2025 18:15:00";0,068;"namìøená data OK";
"23.07.2025 18:30:00";0,082;"namìøená data OK";
"23.07.2025 18:45:00";0,127;"namìøená data OK";
"23.07.2025 19:00:00";0,185;"namìøená data OK";
"23.07.2025 19:15:00";0,253;"namìøená data OK";
"23.07.2025 19:30:00";0,215;"namìøená data OK";
"23.07.2025 19:45:00";0,189;"namìøená data OK";
"23.07.2025 20:00:00";0,143;"namìøená data OK";
"23.07.2025 20:15:00";0,063;"namìøená data OK";
"23.07.2025 20:30:00";0,092;"namìøená data OK";
"23.07.2025 20:45:00";0,037;"namìøená data OK";
"23.07.2025 21:00:00";0,029;"namìøená data OK";
"23.07.2025 21:15:00";0,016;"namìøená data OK";
"23.07.2025 21:30:00";0,02;"namìøená data OK";
"23.07.2025 21:45:00";0,021;"namìøená data OK";
"23.07.2025 22:00:00";0,065;"namìøená data OK";
"23.07.2025 22:15:00";0,067;"namìøená data OK";
"23.07.2025 22:30:00";0,068;"namìøená data OK";
"23.07.2025 22:45:00";0,068;"namìøená data OK";
"23.07.2025 23:00:00";0,067;"namìøená data OK";
"23.07.2025 23:15:00";0,069;"namìøená data OK";
"23.07.2025 23:30:00";0,066;"namìøená data OK";
"23.07.2025 23:45:00";0,066;"namìøená data OK";
"23.07.2025 24:00:00";0,07;"namìøená data OK";
"24.07.2025 00:15:00";0,061;"namìøená data OK";
"24.07.2025 00:30:00";0,065;"namìøená data OK";
"24.07.2025 00:45:00";0,067;"namìøená data OK";
"24.07.2025 01:00:00";0,063;"namìøená data OK";
"24.07.2025 01:15:00";0,064;"namìøená data OK";
"24.07.2025 01:30:00";0,063;"namìøená data OK";
"24.07.2025 01:45:00";0,063;"namìøená data OK";
"24.07.2025 02:00:00";0,063;"namìøená data OK";
"24.07.2025 02:15:00";0,062;"namìøená data OK";
"24.07.2025 02:30:00";0,063;"namìøená data OK";
"24.07.2025 02:45:00";0,061;"namìøená data OK";
"24.07.2025 03:00:00";0,063;"namìøená data OK";
"24.07.2025 03:15:00";0,064;"namìøená data OK";
"24.07.2025 03:30:00";0,061;"namìøená data OK";
"24.07.2025 03:45:00";0,064;"namìøená data OK";
"24.07.2025 04:00:00";0,061;"namìøená data OK";
"24.07.2025 04:15:00";0,063;"namìøená data OK";
"24.07.2025 04:30:00";0,065;"namìøená data OK";
"24.07.2025 04:45:00";0,061;"namìøená data OK";
"24.07.2025 05:00:00";0,063;"namìøená data OK";
"24.07.2025 05:15:00";0,063;"namìøená data OK";
"24.07.2025 05:30:00";0,062;"namìøená data OK";
"24.07.2025 05:45:00";0,062;"namìøená data OK";
"24.07.2025 06:00:00";0,011;"namìøená data OK";
"24.07.2025 06:15:00";0,004;"namìøená data OK";
"24.07.2025 06:30:00";0,008;"namìøená data OK";
"24.07.2025 06:45:00";0,004;"namìøená data OK";
"24.07.2025 07:00:00";0,017;"namìøená data OK";
"24.07.2025 07:15:00";0,014;"namìøená data OK";
"24.07.2025 07:30:00";0,02;"namìøená data OK";
"24.07.2025 07:45:00";0,024;"namìøená data OK";
"24.07.2025 08:00:00";0,026;"namìøená data OK";
"24.07.2025 08:15:00";0,046;"namìøená data OK";
"24.07.2025 08:30:00";0,055;"namìøená data OK";
"24.07.2025 08:45:00";0,126;"namìøená data OK";
"24.07.2025 09:00:00";0,179;"namìøená data OK";
"24.07.2025 09:15:00";0,169;"namìøená data OK";
"24.07.2025 09:30:00";0,069;"namìøená data OK";
"24.07.2025 09:45:00";0,069;"namìøená data OK";
"24.07.2025 10:00:00";0,068;"namìøená data OK";
"24.07.2025 10:15:00";0,078;"namìøená data OK";
"24.07.2025 10:30:00";0,09;"namìøená data OK";
"24.07.2025 10:45:00";0,095;"namìøená data OK";
"24.07.2025 11:00:00";0,055;"namìøená data OK";
"24.07.2025 11:15:00";0,107;"namìøená data OK";
"24.07.2025 11:30:00";0,18;"namìøená data OK";
"24.07.2025 11:45:00";0,135;"namìøená data OK";
"24.07.2025 12:00:00";0,137;"namìøená data OK";
"24.07.2025 12:15:00";0,162;"namìøená data OK";
"24.07.2025 12:30:00";0,186;"namìøená data OK";
"24.07.2025 12:45:00";0,182;"namìøená data OK";
"24.07.2025 13:00:00";0,121;"namìøená data OK";
"24.07.2025 13:15:00";0,117;"namìøená data OK";
"24.07.2025 13:30:00";0,075;"namìøená data OK";
"24.07.2025 13:45:00";0,056;"namìøená data OK";
"24.07.2025 14:00:00";0,054;"namìøená data OK";
"24.07.2025 14:15:00";0,065;"namìøená data OK";
"24.07.2025 14:30:00";0,067;"namìøená data OK";
"24.07.2025 14:45:00";0,067;"namìøená data OK";
"24.07.2025 15:00:00";0,069;"namìøená data OK";
"24.07.2025 15:15:00";0,071;"namìøená data OK";
"24.07.2025 15:30:00";0,066;"namìøená data OK";
"24.07.2025 15:45:00";0,068;"namìøená data OK";
"24.07.2025 16:00:00";0,088;"namìøená data OK";
"24.07.2025 16:15:00";0,069;"namìøená data OK";
"24.07.2025 16:30:00";0,072;"namìøená data OK";
"24.07.2025 16:45:00";0,068;"namìøená data OK";
"24.07.2025 17:00:00";0,26;"namìøená data OK";
"24.07.2025 17:15:00";0,789;"namìøená data OK";
"24.07.2025 17:30:00";0,366;"namìøená data OK";
"24.07.2025 17:45:00";0,077;"namìøená data OK";
"24.07.2025 18:00:00";0,067;"namìøená data OK";
"24.07.2025 18:15:00";0,251;"namìøená data OK";
"24.07.2025 18:30:00";0,342;"namìøená data OK";
"24.07.2025 18:45:00";0,114;"namìøená data OK";
"24.07.2025 19:00:00";0,127;"namìøená data OK";
"24.07.2025 19:15:00";0,128;"namìøená data OK";
"24.07.2025 19:30:00";0,139;"namìøená data OK";
"24.07.2025 19:45:00";0,12;"namìøená data OK";
"24.07.2025 20:00:00";0,114;"namìøená data OK";
"24.07.2025 20:15:00";0,101;"namìøená data OK";
"24.07.2025 20:30:00";0,084;"namìøená data OK";
"24.07.2025 20:45:00";0,067;"namìøená data OK";
"24.07.2025 21:00:00";0,057;"namìøená data OK";
"24.07.2025 21:15:00";0,029;"namìøená data OK";
"24.07.2025 21:30:00";0,031;"namìøená data OK";
"24.07.2025 21:45:00";0,053;"namìøená data OK";
"24.07.2025 22:00:00";0,066;"namìøená data OK";
"24.07.2025 22:15:00";0,063;"namìøená data OK";
"24.07.2025 22:30:00";0,064;"namìøená data OK";
"24.07.2025 22:45:00";0,063;"namìøená data OK";
"24.07.2025 23:00:00";0,064;"namìøená data OK";
"24.07.2025 23:15:00";0,063;"namìøená data OK";
"24.07.2025 23:30:00";0,065;"namìøená data OK";
"24.07.2025 23:45:00";0,064;"namìøená data OK";
"24.07.2025 24:00:00";0,065;"namìøená data OK";
"25.07.2025 00:15:00";0,058;"namìøená data OK";
"25.07.2025 00:30:00";0,063;"namìøená data OK";
"25.07.2025 00:45:00";0,061;"namìøená data OK";
"25.07.2025 01:00:00";0,062;"namìøená data OK";
"25.07.2025 01:15:00";0,063;"namìøená data OK";
"25.07.2025 01:30:00";0,063;"namìøená data OK";
"25.07.2025 01:45:00";0,062;"namìøená data OK";
"25.07.2025 02:00:00";0,062;"namìøená data OK";
"25.07.2025 02:15:00";0,063;"namìøená data OK";
"25.07.2025 02:30:00";0,062;"namìøená data OK";
"25.07.2025 02:45:00";0,066;"namìøená data OK";
"25.07.2025 03:00:00";0,063;"namìøená data OK";
"25.07.2025 03:15:00";0,063;"namìøená data OK";
"25.07.2025 03:30:00";0,064;"namìøená data OK";
"25.07.2025 03:45:00";0,064;"namìøená data OK";
"25.07.2025 04:00:00";0,062;"namìøená data OK";
"25.07.2025 04:15:00";0,063;"namìøená data OK";
"25.07.2025 04:30:00";0,064;"namìøená data OK";
"25.07.2025 04:45:00";0,062;"namìøená data OK";
"25.07.2025 05:00:00";0,064;"namìøená data OK";
"25.07.2025 05:15:00";0,063;"namìøená data OK";
"25.07.2025 05:30:00";0,063;"namìøená data OK";
"25.07.2025 05:45:00";0,061;"namìøená data OK";
"25.07.2025 06:00:00";0;"namìøená data OK";
"25.07.2025 06:15:00";0,002;"namìøená data OK";
"25.07.2025 06:30:00";0,001;"namìøená data OK";
"25.07.2025 06:45:00";0,002;"namìøená data OK";
"25.07.2025 07:00:00";0,003;"namìøená data OK";
"25.07.2025 07:15:00";0,001;"namìøená data OK";
"25.07.2025 07:30:00";0,002;"namìøená data OK";
"25.07.2025 07:45:00";0,004;"namìøená data OK";
"25.07.2025 08:00:00";0,003;"namìøená data OK";
"25.07.2025 08:15:00";0,012;"namìøená data OK";
"25.07.2025 08:30:00";0,015;"namìøená data OK";
"25.07.2025 08:45:00";0,022;"namìøená data OK";
"25.07.2025 09:00:00";0,042;"namìøená data OK";
"25.07.2025 09:15:00";0,037;"namìøená data OK";
"25.07.2025 09:30:00";0,013;"namìøená data OK";
"25.07.2025 09:45:00";0,011;"namìøená data OK";
"25.07.2025 10:00:00";0,045;"namìøená data OK";
"25.07.2025 10:15:00";0,184;"namìøená data OK";
"25.07.2025 10:30:00";0,187;"namìøená data OK";
"25.07.2025 10:45:00";0,189;"namìøená data OK";
"25.07.2025 11:00:00";0,181;"namìøená data OK";
"25.07.2025 11:15:00";0,198;"namìøená data OK";
"25.07.2025 11:30:00";0,187;"namìøená data OK";
"25.07.2025 11:45:00";0,114;"namìøená data OK";
"25.07.2025 12:00:00";0;"namìøená data OK";
"25.07.2025 12:15:00";0;"namìøená data OK";
"25.07.2025 12:30:00";0;"namìøená data OK";
"25.07.2025 12:45:00";0,013;"namìøená data OK";
"25.07.2025 13:00:00";0,018;"namìøená data OK";
"25.07.2025 13:15:00";0,009;"namìøená data OK";
"25.07.2025 13:30:00";0,022;"namìøená data OK";
"25.07.2025 13:45:00";0,05;"namìøená data OK";
"25.07.2025 14:00:00";0,128;"namìøená data OK";
"25.07.2025 14:15:00";0,206;"namìøená data OK";
"25.07.2025 14:30:00";0,183;"namìøená data OK";
"25.07.2025 14:45:00";0,164;"namìøená data OK";
"25.07.2025 15:00:00";0,203;"namìøená data OK";
"25.07.2025 15:15:00";0,136;"namìøená data OK";
"25.07.2025 15:30:00";0,065;"namìøená data OK";
"25.07.2025 15:45:00";0,219;"namìøená data OK";
"25.07.2025 16:00:00";0,231;"namìøená data OK";
"25.07.2025 16:15:00";0,229;"namìøená data OK";
"25.07.2025 16:30:00";0,102;"namìøená data OK";
"25.07.2025 16:45:00";0,066;"namìøená data OK";
"25.07.2025 17:00:00";0,048;"namìøená data OK";
"25.07.2025 17:15:00";0,032;"namìøená data OK";
"25.07.2025 17:30:00";0,017;"namìøená data OK";
"25.07.2025 17:45:00";0,012;"namìøená data OK";
"25.07.2025 18:00:00";0,014;"namìøená data OK";
"25.07.2025 18:15:00";0,02;"namìøená data OK";
"25.07.2025 18:30:00";0,07;"namìøená data OK";
"25.07.2025 18:45:00";0,062;"namìøená data OK";
"25.07.2025 19:00:00";0,062;"namìøená data OK";
"25.07.2025 19:15:00";0,061;"namìøená data OK";
"25.07.2025 19:30:00";0,064;"namìøená data OK";
"25.07.2025 19:45:00";0,061;"namìøená data OK";
"25.07.2025 20:00:00";0,062;"namìøená data OK";
"25.07.2025 20:15:00";0,063;"namìøená data OK";
"25.07.2025 20:30:00";0,063;"namìøená data OK";
"25.07.2025 20:45:00";0,061;"namìøená data OK";
"25.07.2025 21:00:00";0,064;"namìøená data OK";
"25.07.2025 21:15:00";0,061;"namìøená data OK";
"25.07.2025 21:30:00";0,062;"namìøená data OK";
"25.07.2025 21:45:00";0,062;"namìøená data OK";
"25.07.2025 22:00:00";0,063;"namìøená data OK";
"25.07.2025 22:15:00";0,062;"namìøená data OK";
"25.07.2025 22:30:00";0,063;"namìøená data OK";
"25.07.2025 22:45:00";0,064;"namìøená data OK";
"25.07.2025 23:00:00";0,061;"namìøená data OK";
"25.07.2025 23:15:00";0,064;"namìøená data OK";
"25.07.2025 23:30:00";0,061;"namìøená data OK";
"25.07.2025 23:45:00";0,064;"namìøená data OK";
"25.07.2025 24:00:00";0,063;"namìøená data OK";
"26.07.2025 00:15:00";0,056;"namìøená data OK";
"26.07.2025 00:30:00";0,06;"namìøená data OK";
"26.07.2025 00:45:00";0,062;"namìøená data OK";
"26.07.2025 01:00:00";0,062;"namìøená data OK";
"26.07.2025 01:15:00";0,063;"namìøená data OK";
"26.07.2025 01:30:00";0,061;"namìøená data OK";
"26.07.2025 01:45:00";0,063;"namìøená data OK";
"26.07.2025 02:00:00";0,062;"namìøená data OK";
"26.07.2025 02:15:00";0,063;"namìøená data OK";
"26.07.2025 02:30:00";0,064;"namìøená data OK";
"26.07.2025 02:45:00";0,061;"namìøená data OK";
"26.07.2025 03:00:00";0,063;"namìøená data OK";
"26.07.2025 03:15:00";0,063;"namìøená data OK";
"26.07.2025 03:30:00";0,062;"namìøená data OK";
"26.07.2025 03:45:00";0,062;"namìøená data OK";
"26.07.2025 04:00:00";0,062;"namìøená data OK";
"26.07.2025 04:15:00";0,063;"namìøená data OK";
"26.07.2025 04:30:00";0,061;"namìøená data OK";
"26.07.2025 04:45:00";0,063;"namìøená data OK";
"26.07.2025 05:00:00";0,062;"namìøená data OK";
"26.07.2025 05:15:00";0,061;"namìøená data OK";
"26.07.2025 05:30:00";0,064;"namìøená data OK";
"26.07.2025 05:45:00";0,062;"namìøená data OK";
"26.07.2025 06:00:00";0,061;"namìøená data OK";
"26.07.2025 06:15:00";0,054;"namìøená data OK";
"26.07.2025 06:30:00";0,166;"namìøená data OK";
"26.07.2025 06:45:00";0,062;"namìøená data OK";
"26.07.2025 07:00:00";0,062;"namìøená data OK";
"26.07.2025 07:15:00";0,061;"namìøená data OK";
"26.07.2025 07:30:00";0,062;"namìøená data OK";
"26.07.2025 07:45:00";0,063;"namìøená data OK";
"26.07.2025 08:00:00";0,07;"namìøená data OK";
"26.07.2025 08:15:00";0,109;"namìøená data OK";
"26.07.2025 08:30:00";0,092;"namìøená data OK";
"26.07.2025 08:45:00";0,145;"namìøená data OK";
"26.07.2025 09:00:00";0,242;"namìøená data OK";
"26.07.2025 09:15:00";0,256;"namìøená data OK";
"26.07.2025 09:30:00";0,283;"namìøená data OK";
"26.07.2025 09:45:00";0,335;"namìøená data OK";
"26.07.2025 10:00:00";0,286;"namìøená data OK";
"26.07.2025 10:15:00";0,238;"namìøená data OK";
"26.07.2025 10:30:00";0,125;"namìøená data OK";
"26.07.2025 10:45:00";0,08;"namìøená data OK";
"26.07.2025 11:00:00";0,069;"namìøená data OK";
"26.07.2025 11:15:00";0,019;"namìøená data OK";
"26.07.2025 11:30:00";0,021;"namìøená data OK";
"26.07.2025 11:45:00";0,033;"namìøená data OK";
"26.07.2025 12:00:00";0,037;"namìøená data OK";
"26.07.2025 12:15:00";0,048;"namìøená data OK";
"26.07.2025 12:30:00";0,076;"namìøená data OK";
"26.07.2025 12:45:00";0,118;"namìøená data OK";
"26.07.2025 13:00:00";0,167;"namìøená data OK";
"26.07.2025 13:15:00";0,17;"namìøená data OK";
"26.07.2025 13:30:00";0,197;"namìøená data OK";
"26.07.2025 13:45:00";0,13;"namìøená data OK";
"26.07.2025 14:00:00";0,035;"namìøená data OK";
"26.07.2025 14:15:00";0,083;"namìøená data OK";
"26.07.2025 14:30:00";0,065;"namìøená data OK";
"26.07.2025 14:45:00";0,018;"namìøená data OK";
"26.07.2025 15:00:00";0,048;"namìøená data OK";
"26.07.2025 15:15:00";0,041;"namìøená data OK";
"26.07.2025 15:30:00";0,056;"namìøená data OK";
"26.07.2025 15:45:00";0,061;"namìøená data OK";
"26.07.2025 16:00:00";0,111;"namìøená data OK";
"26.07.2025 16:15:00";0,178;"namìøená data OK";
"26.07.2025 16:30:00";0,186;"namìøená data OK";
"26.07.2025 16:45:00";0,297;"namìøená data OK";
"26.07.2025 17:00:00";0,222;"namìøená data OK";
"26.07.2025 17:15:00";0,139;"namìøená data OK";
"26.07.2025 17:30:00";0,098;"namìøená data OK";
"26.07.2025 17:45:00";0,059;"namìøená data OK";
"26.07.2025 18:00:00";0,031;"namìøená data OK";
"26.07.2025 18:15:00";0,002;"namìøená data OK";
"26.07.2025 18:30:00";0,002;"namìøená data OK";
"26.07.2025 18:45:00";0;"namìøená data OK";
"26.07.2025 19:00:00";0;"namìøená data OK";
"26.07.2025 19:15:00";0,001;"namìøená data OK";
"26.07.2025 19:30:00";0,001;"namìøená data OK";
"26.07.2025 19:45:00";0;"namìøená data OK";
"26.07.2025 20:00:00";0;"namìøená data OK";
"26.07.2025 20:15:00";0;"namìøená data OK";
"26.07.2025 20:30:00";0;"namìøená data OK";
"26.07.2025 20:45:00";0;"namìøená data OK";
"26.07.2025 21:00:00";0;"namìøená data OK";
"26.07.2025 21:15:00";0;"namìøená data OK";
"26.07.2025 21:30:00";0;"namìøená data OK";
"26.07.2025 21:45:00";0;"namìøená data OK";
"26.07.2025 22:00:00";0;"namìøená data OK";
"26.07.2025 22:15:00";0;"namìøená data OK";
"26.07.2025 22:30:00";0;"namìøená data OK";
"26.07.2025 22:45:00";0;"namìøená data OK";
"26.07.2025 23:00:00";0;"namìøená data OK";
"26.07.2025 23:15:00";0;"namìøená data OK";
"26.07.2025 23:30:00";0;"namìøená data OK";
"26.07.2025 23:45:00";0;"namìøená data OK";
"26.07.2025 24:00:00";0;"namìøená data OK";
"27.07.2025 00:15:00";0;"namìøená data OK";
"27.07.2025 00:30:00";0;"namìøená data OK";
"27.07.2025 00:45:00";0;"namìøená data OK";
"27.07.2025 01:00:00";0;"namìøená data OK";
"27.07.2025 01:15:00";0;"namìøená data OK";
