"Datum";"+A/73068189 [kW]";"Status";
"08.09.2025 15:30:00";0;"namìøená data OK";
"08.09.2025 15:45:00";0;"namìøená data OK";
"08.09.2025 16:00:00";0;"namìøená data OK";
"08.09.2025 16:15:00";0;"namìøená data OK";
"08.09.2025 16:30:00";0,001;"namìøená data OK";
"08.09.2025 16:45:00";0;"namìøená data OK";
"08.09.2025 17:00:00";0;"namìøená data OK";
"08.09.2025 17:15:00";0;"namìøená data OK";
"08.09.2025 17:30:00";0,001;"namìøená data OK";
"08.09.2025 17:45:00";0,028;"namìøená data OK";
"08.09.2025 18:00:00";0,057;"namìøená data OK";
"08.09.2025 18:15:00";0,059;"namìøená data OK";
"08.09.2025 18:30:00";0,154;"namìøená data OK";
"08.09.2025 18:45:00";0,056;"namìøená data OK";
"08.09.2025 19:00:00";0,078;"namìøená data OK";
"08.09.2025 19:15:00";0,285;"namìøená data OK";
"08.09.2025 19:30:00";0,306;"namìøená data OK";
"08.09.2025 19:45:00";0,155;"namìøená data OK";
"08.09.2025 20:00:00";0,221;"namìøená data OK";
"08.09.2025 20:15:00";0,333;"namìøená data OK";
"08.09.2025 20:30:00";0,125;"namìøená data OK";
"08.09.2025 20:45:00";0,124;"namìøená data OK";
"08.09.2025 21:00:00";0,353;"namìøená data OK";
"08.09.2025 21:15:00";0,187;"namìøená data OK";
"08.09.2025 21:30:00";0,122;"namìøená data OK";
"08.09.2025 21:45:00";0,285;"namìøená data OK";
"08.09.2025 22:00:00";0,369;"namìøená data OK";
"08.09.2025 22:15:00";0,21;"namìøená data OK";
"08.09.2025 22:30:00";0,258;"namìøená data OK";
"08.09.2025 22:45:00";0,362;"namìøená data OK";
"08.09.2025 23:00:00";0,232;"namìøená data OK";
"08.09.2025 23:15:00";0,208;"namìøená data OK";
"08.09.2025 23:30:00";0,244;"namìøená data OK";
"08.09.2025 23:45:00";0,306;"namìøená data OK";
"08.09.2025 24:00:00";0,173;"namìøená data OK";
"09.09.2025 00:15:00";0,162;"namìøená data OK";
"09.09.2025 00:30:00";0,363;"namìøená data OK";
"09.09.2025 00:45:00";0,267;"namìøená data OK";
"09.09.2025 01:00:00";0,174;"namìøená data OK";
"09.09.2025 01:15:00";0,28;"namìøená data OK";
"09.09.2025 01:30:00";0,321;"namìøená data OK";
"09.09.2025 01:45:00";0,152;"namìøená data OK";
"09.09.2025 02:00:00";0,202;"namìøená data OK";
"09.09.2025 02:15:00";0,361;"namìøená data OK";
"09.09.2025 02:30:00";0,219;"namìøená data OK";
"09.09.2025 02:45:00";0,202;"namìøená data OK";
"09.09.2025 03:00:00";0,245;"namìøená data OK";
"09.09.2025 03:15:00";0,289;"namìøená data OK";
"09.09.2025 03:30:00";0,214;"namìøená data OK";
"09.09.2025 03:45:00";0,183;"namìøená data OK";
"09.09.2025 04:00:00";0,364;"namìøená data OK";
"09.09.2025 04:15:00";0,271;"namìøená data OK";
"09.09.2025 04:30:00";0,173;"namìøená data OK";
"09.09.2025 04:45:00";0,24;"namìøená data OK";
"09.09.2025 05:00:00";0,333;"namìøená data OK";
"09.09.2025 05:15:00";0,171;"namìøená data OK";
"09.09.2025 05:30:00";0,163;"namìøená data OK";
"09.09.2025 05:45:00";0,398;"namìøená data OK";
"09.09.2025 06:00:00";0,22;"namìøená data OK";
"09.09.2025 06:15:00";0,554;"namìøená data OK";
"09.09.2025 06:30:00";0,297;"namìøená data OK";
"09.09.2025 06:45:00";0,323;"namìøená data OK";
"09.09.2025 07:00:00";0,171;"namìøená data OK";
"09.09.2025 07:15:00";0,119;"namìøená data OK";
"09.09.2025 07:30:00";0,123;"namìøená data OK";
"09.09.2025 07:45:00";0,012;"namìøená data OK";
"09.09.2025 08:00:00";0,013;"namìøená data OK";
"09.09.2025 08:15:00";0,011;"namìøená data OK";
"09.09.2025 08:30:00";0,009;"namìøená data OK";
"09.09.2025 08:45:00";0,013;"namìøená data OK";
"09.09.2025 09:00:00";0;"namìøená data OK";
"09.09.2025 09:15:00";0;"namìøená data OK";
"09.09.2025 09:30:00";0;"namìøená data OK";
"09.09.2025 09:45:00";0;"namìøená data OK";
"09.09.2025 10:00:00";0;"namìøená data OK";
"09.09.2025 10:15:00";0;"namìøená data OK";
"09.09.2025 10:30:00";0,001;"namìøená data OK";
"09.09.2025 10:45:00";0;"namìøená data OK";
"09.09.2025 11:00:00";0;"namìøená data OK";
"09.09.2025 11:15:00";0;"namìøená data OK";
"09.09.2025 11:30:00";0;"namìøená data OK";
"09.09.2025 11:45:00";0;"namìøená data OK";
"09.09.2025 12:00:00";0;"namìøená data OK";
"09.09.2025 12:15:00";0;"namìøená data OK";
"09.09.2025 12:30:00";0;"namìøená data OK";
"09.09.2025 12:45:00";0;"namìøená data OK";
"09.09.2025 13:00:00";0;"namìøená data OK";
"09.09.2025 13:15:00";0;"namìøená data OK";
"09.09.2025 13:30:00";0;"namìøená data OK";
"09.09.2025 13:45:00";0,025;"namìøená data OK";
"09.09.2025 14:00:00";0;"namìøená data OK";
"09.09.2025 14:15:00";0,001;"namìøená data OK";
"09.09.2025 14:30:00";0;"namìøená data OK";
"09.09.2025 14:45:00";0;"namìøená data OK";
"09.09.2025 15:00:00";0,003;"namìøená data OK";
"09.09.2025 15:15:00";0;"namìøená data OK";
"09.09.2025 15:30:00";0,052;"namìøená data OK";
"09.09.2025 15:45:00";0,198;"namìøená data OK";
"09.09.2025 16:00:00";0,139;"namìøená data OK";
"09.09.2025 16:15:00";0;"namìøená data OK";
"09.09.2025 16:30:00";0;"namìøená data OK";
"09.09.2025 16:45:00";0,001;"namìøená data OK";
"09.09.2025 17:00:00";0;"namìøená data OK";
"09.09.2025 17:15:00";0,001;"namìøená data OK";
"09.09.2025 17:30:00";0,118;"namìøená data OK";
"09.09.2025 17:45:00";0,106;"namìøená data OK";
"09.09.2025 18:00:00";0,185;"namìøená data OK";
"09.09.2025 18:15:00";1,343;"namìøená data OK";
"09.09.2025 18:30:00";0,366;"namìøená data OK";
"09.09.2025 18:45:00";0,275;"namìøená data OK";
"09.09.2025 19:00:00";0,362;"namìøená data OK";
"09.09.2025 19:15:00";0,442;"namìøená data OK";
"09.09.2025 19:30:00";0,43;"namìøená data OK";
"09.09.2025 19:45:00";0,339;"namìøená data OK";
"09.09.2025 20:00:00";0,313;"namìøená data OK";
"09.09.2025 20:15:00";0,45;"namìøená data OK";
"09.09.2025 20:30:00";0,22;"namìøená data OK";
"09.09.2025 20:45:00";0,222;"namìøená data OK";
"09.09.2025 21:00:00";0,376;"namìøená data OK";
"09.09.2025 21:15:00";0,231;"namìøená data OK";
"09.09.2025 21:30:00";0,158;"namìøená data OK";
"09.09.2025 21:45:00";0,197;"namìøená data OK";
"09.09.2025 22:00:00";0,345;"namìøená data OK";
"09.09.2025 22:15:00";0,344;"namìøená data OK";
"09.09.2025 22:30:00";0,215;"namìøená data OK";
"09.09.2025 22:45:00";0,331;"namìøená data OK";
"09.09.2025 23:00:00";0,354;"namìøená data OK";
"09.09.2025 23:15:00";0,178;"namìøená data OK";
"09.09.2025 23:30:00";0,186;"namìøená data OK";
"09.09.2025 23:45:00";0,37;"namìøená data OK";
"09.09.2025 24:00:00";0,164;"namìøená data OK";
"10.09.2025 00:15:00";0,172;"namìøená data OK";
"10.09.2025 00:30:00";0,322;"namìøená data OK";
"10.09.2025 00:45:00";0,295;"namìøená data OK";
"10.09.2025 01:00:00";0,188;"namìøená data OK";
"10.09.2025 01:15:00";0,213;"namìøená data OK";
"10.09.2025 01:30:00";0,331;"namìøená data OK";
"10.09.2025 01:45:00";0,212;"namìøená data OK";
"10.09.2025 02:00:00";0,182;"namìøená data OK";
"10.09.2025 02:15:00";0,263;"namìøená data OK";
"10.09.2025 02:30:00";0,333;"namìøená data OK";
"10.09.2025 02:45:00";0,176;"namìøená data OK";
"10.09.2025 03:00:00";0,162;"namìøená data OK";
"10.09.2025 03:15:00";0,375;"namìøená data OK";
"10.09.2025 03:30:00";0,207;"namìøená data OK";
"10.09.2025 03:45:00";0,165;"namìøená data OK";
"10.09.2025 04:00:00";0,326;"namìøená data OK";
"10.09.2025 04:15:00";0,323;"namìøená data OK";
"10.09.2025 04:30:00";0,168;"namìøená data OK";
"10.09.2025 04:45:00";0,218;"namìøená data OK";
"10.09.2025 05:00:00";0,324;"namìøená data OK";
"10.09.2025 05:15:00";0,184;"namìøená data OK";
"10.09.2025 05:30:00";0,207;"namìøená data OK";
"10.09.2025 05:45:00";0,25;"namìøená data OK";
"10.09.2025 06:00:00";0,302;"namìøená data OK";
"10.09.2025 06:15:00";0,21;"namìøená data OK";
"10.09.2025 06:30:00";0,156;"namìøená data OK";
"10.09.2025 06:45:00";0,298;"namìøená data OK";
"10.09.2025 07:00:00";0,178;"namìøená data OK";
"10.09.2025 07:15:00";0,027;"namìøená data OK";
"10.09.2025 07:30:00";0,347;"namìøená data OK";
"10.09.2025 07:45:00";1,666;"namìøená data OK";
"10.09.2025 08:00:00";1,372;"namìøená data OK";
"10.09.2025 08:15:00";0,109;"namìøená data OK";
"10.09.2025 08:30:00";1,19;"namìøená data OK";
"10.09.2025 08:45:00";1,04;"namìøená data OK";
"10.09.2025 09:00:00";0,014;"namìøená data OK";
"10.09.2025 09:15:00";0,018;"namìøená data OK";
"10.09.2025 09:30:00";0,012;"namìøená data OK";
"10.09.2025 09:45:00";0,008;"namìøená data OK";
"10.09.2025 10:00:00";0,004;"namìøená data OK";
"10.09.2025 10:15:00";0;"namìøená data OK";
"10.09.2025 10:30:00";0;"namìøená data OK";
"10.09.2025 10:45:00";0;"namìøená data OK";
"10.09.2025 11:00:00";0;"namìøená data OK";
"10.09.2025 11:15:00";0;"namìøená data OK";
"10.09.2025 11:30:00";0;"namìøená data OK";
"10.09.2025 11:45:00";0;"namìøená data OK";
"10.09.2025 12:00:00";0;"namìøená data OK";
"10.09.2025 12:15:00";0;"namìøená data OK";
"10.09.2025 12:30:00";0;"namìøená data OK";
"10.09.2025 12:45:00";0;"namìøená data OK";
"10.09.2025 13:00:00";0;"namìøená data OK";
"10.09.2025 13:15:00";0;"namìøená data OK";
"10.09.2025 13:30:00";0;"namìøená data OK";
"10.09.2025 13:45:00";0;"namìøená data OK";
"10.09.2025 14:00:00";0;"namìøená data OK";
"10.09.2025 14:15:00";0;"namìøená data OK";
"10.09.2025 14:30:00";0,016;"namìøená data OK";
"10.09.2025 14:45:00";0,007;"namìøená data OK";
"10.09.2025 15:00:00";0;"namìøená data OK";
"10.09.2025 15:15:00";0;"namìøená data OK";
"10.09.2025 15:30:00";0,001;"namìøená data OK";
"10.09.2025 15:45:00";0;"namìøená data OK";
"10.09.2025 16:00:00";0;"namìøená data OK";
"10.09.2025 16:15:00";0,002;"namìøená data OK";
"10.09.2025 16:30:00";0,001;"namìøená data OK";
"10.09.2025 16:45:00";0,001;"namìøená data OK";
"10.09.2025 17:00:00";0,002;"namìøená data OK";
"10.09.2025 17:15:00";0,079;"namìøená data OK";
"10.09.2025 17:30:00";0,2;"namìøená data OK";
"10.09.2025 17:45:00";0,079;"namìøená data OK";
"10.09.2025 18:00:00";0,251;"namìøená data OK";
"10.09.2025 18:15:00";0,324;"namìøená data OK";
"10.09.2025 18:30:00";0,3;"namìøená data OK";
"10.09.2025 18:45:00";0,113;"namìøená data OK";
"10.09.2025 19:00:00";0,219;"namìøená data OK";
"10.09.2025 19:15:00";0,353;"namìøená data OK";
"10.09.2025 19:30:00";0,134;"namìøená data OK";
"10.09.2025 19:45:00";0,149;"namìøená data OK";
"10.09.2025 20:00:00";0,297;"namìøená data OK";
"10.09.2025 20:15:00";0,213;"namìøená data OK";
"10.09.2025 20:30:00";0,153;"namìøená data OK";
"10.09.2025 20:45:00";0,182;"namìøená data OK";
"10.09.2025 21:00:00";0,301;"namìøená data OK";
"10.09.2025 21:15:00";0,181;"namìøená data OK";
"10.09.2025 21:30:00";0,126;"namìøená data OK";
"10.09.2025 21:45:00";0,268;"namìøená data OK";
"10.09.2025 22:00:00";0,396;"namìøená data OK";
"10.09.2025 22:15:00";0,226;"namìøená data OK";
"10.09.2025 22:30:00";0,26;"namìøená data OK";
"10.09.2025 22:45:00";0,472;"namìøená data OK";
"10.09.2025 23:00:00";0,212;"namìøená data OK";
"10.09.2025 23:15:00";0,182;"namìøená data OK";
"10.09.2025 23:30:00";0,323;"namìøená data OK";
"10.09.2025 23:45:00";0,284;"namìøená data OK";
"10.09.2025 24:00:00";0,199;"namìøená data OK";
"11.09.2025 00:15:00";0,285;"namìøená data OK";
"11.09.2025 00:30:00";0,413;"namìøená data OK";
"11.09.2025 00:45:00";0,309;"namìøená data OK";
"11.09.2025 01:00:00";0,263;"namìøená data OK";
"11.09.2025 01:15:00";0,288;"namìøená data OK";
"11.09.2025 01:30:00";0,389;"namìøená data OK";
"11.09.2025 01:45:00";0,237;"namìøená data OK";
"11.09.2025 02:00:00";0,212;"namìøená data OK";
"11.09.2025 02:15:00";0,417;"namìøená data OK";
"11.09.2025 02:30:00";0,267;"namìøená data OK";
"11.09.2025 02:45:00";0,163;"namìøená data OK";
"11.09.2025 03:00:00";0,258;"namìøená data OK";
"11.09.2025 03:15:00";0,353;"namìøená data OK";
"11.09.2025 03:30:00";0,197;"namìøená data OK";
"11.09.2025 03:45:00";0,237;"namìøená data OK";
"11.09.2025 04:00:00";0,326;"namìøená data OK";
"11.09.2025 04:15:00";0,296;"namìøená data OK";
"11.09.2025 04:30:00";0,228;"namìøená data OK";
"11.09.2025 04:45:00";0,186;"namìøená data OK";
"11.09.2025 05:00:00";0,354;"namìøená data OK";
"11.09.2025 05:15:00";0,261;"namìøená data OK";
"11.09.2025 05:30:00";0,172;"namìøená data OK";
"11.09.2025 05:45:00";0,29;"namìøená data OK";
"11.09.2025 06:00:00";0,34;"namìøená data OK";
"11.09.2025 06:15:00";0,361;"namìøená data OK";
"11.09.2025 06:30:00";0,502;"namìøená data OK";
"11.09.2025 06:45:00";0,419;"namìøená data OK";
"11.09.2025 07:00:00";0,236;"namìøená data OK";
"11.09.2025 07:15:00";0,193;"namìøená data OK";
"11.09.2025 07:30:00";0,201;"namìøená data OK";
"11.09.2025 07:45:00";0,122;"namìøená data OK";
"11.09.2025 08:00:00";0,014;"namìøená data OK";
"11.09.2025 08:15:00";0,01;"namìøená data OK";
"11.09.2025 08:30:00";0,011;"namìøená data OK";
"11.09.2025 08:45:00";0,014;"namìøená data OK";
"11.09.2025 09:00:00";0,013;"namìøená data OK";
"11.09.2025 09:15:00";0,013;"namìøená data OK";
"11.09.2025 09:30:00";0,011;"namìøená data OK";
"11.09.2025 09:45:00";0,011;"namìøená data OK";
"11.09.2025 10:00:00";0,004;"namìøená data OK";
"11.09.2025 10:15:00";0,001;"namìøená data OK";
"11.09.2025 10:30:00";0;"namìøená data OK";
"11.09.2025 10:45:00";0;"namìøená data OK";
"11.09.2025 11:00:00";0;"namìøená data OK";
"11.09.2025 11:15:00";0;"namìøená data OK";
"11.09.2025 11:30:00";0;"namìøená data OK";
"11.09.2025 11:45:00";0;"namìøená data OK";
"11.09.2025 12:00:00";0,001;"namìøená data OK";
"11.09.2025 12:15:00";0;"namìøená data OK";
"11.09.2025 12:30:00";0;"namìøená data OK";
"11.09.2025 12:45:00";0;"namìøená data OK";
"11.09.2025 13:00:00";0;"namìøená data OK";
"11.09.2025 13:15:00";0;"namìøená data OK";
"11.09.2025 13:30:00";0;"namìøená data OK";
"11.09.2025 13:45:00";0,001;"namìøená data OK";
"11.09.2025 14:00:00";0,001;"namìøená data OK";
"11.09.2025 14:15:00";0;"namìøená data OK";
"11.09.2025 14:30:00";0;"namìøená data OK";
"11.09.2025 14:45:00";0;"namìøená data OK";
"11.09.2025 15:00:00";0;"namìøená data OK";
"11.09.2025 15:15:00";0;"namìøená data OK";
"11.09.2025 15:30:00";0;"namìøená data OK";
"11.09.2025 15:45:00";0;"namìøená data OK";
"11.09.2025 16:00:00";0;"namìøená data OK";
"11.09.2025 16:15:00";0,001;"namìøená data OK";
"11.09.2025 16:30:00";0,001;"namìøená data OK";
"11.09.2025 16:45:00";0;"namìøená data OK";
"11.09.2025 17:00:00";0;"namìøená data OK";
"11.09.2025 17:15:00";0;"namìøená data OK";
"11.09.2025 17:30:00";0,003;"namìøená data OK";
"11.09.2025 17:45:00";0,002;"namìøená data OK";
"11.09.2025 18:00:00";0,001;"namìøená data OK";
"11.09.2025 18:15:00";0,252;"namìøená data OK";
"11.09.2025 18:30:00";0,182;"namìøená data OK";
"11.09.2025 18:45:00";0,141;"namìøená data OK";
"11.09.2025 19:00:00";0,13;"namìøená data OK";
"11.09.2025 19:15:00";0,303;"namìøená data OK";
"11.09.2025 19:30:00";0,213;"namìøená data OK";
"11.09.2025 19:45:00";0,157;"namìøená data OK";
"11.09.2025 20:00:00";0,198;"namìøená data OK";
"11.09.2025 20:15:00";0,316;"namìøená data OK";
"11.09.2025 20:30:00";0,132;"namìøená data OK";
"11.09.2025 20:45:00";0,115;"namìøená data OK";
"11.09.2025 21:00:00";0,337;"namìøená data OK";
"11.09.2025 21:15:00";0,193;"namìøená data OK";
"11.09.2025 21:30:00";0,116;"namìøená data OK";
"11.09.2025 21:45:00";0,243;"namìøená data OK";
"11.09.2025 22:00:00";0,303;"namìøená data OK";
"11.09.2025 22:15:00";0,287;"namìøená data OK";
"11.09.2025 22:30:00";0,361;"namìøená data OK";
"11.09.2025 22:45:00";0,442;"namìøená data OK";
"11.09.2025 23:00:00";0,406;"namìøená data OK";
"11.09.2025 23:15:00";0,21;"namìøená data OK";
"11.09.2025 23:30:00";0,226;"namìøená data OK";
"11.09.2025 23:45:00";0,391;"namìøená data OK";
"11.09.2025 24:00:00";0,198;"namìøená data OK";
"12.09.2025 00:15:00";0,174;"namìøená data OK";
"12.09.2025 00:30:00";0,363;"namìøená data OK";
"12.09.2025 00:45:00";0,285;"namìøená data OK";
"12.09.2025 01:00:00";0,159;"namìøená data OK";
"12.09.2025 01:15:00";0,258;"namìøená data OK";
"12.09.2025 01:30:00";0,373;"namìøená data OK";
"12.09.2025 01:45:00";0,208;"namìøená data OK";
"12.09.2025 02:00:00";0,235;"namìøená data OK";
"12.09.2025 02:15:00";0,321;"namìøená data OK";
"12.09.2025 02:30:00";0,311;"namìøená data OK";
"12.09.2025 02:45:00";0,237;"namìøená data OK";
"12.09.2025 03:00:00";0,216;"namìøená data OK";
"12.09.2025 03:15:00";0,368;"namìøená data OK";
"12.09.2025 03:30:00";0,22;"namìøená data OK";
"12.09.2025 03:45:00";0,185;"namìøená data OK";
"12.09.2025 04:00:00";0,343;"namìøená data OK";
"12.09.2025 04:15:00";0,323;"namìøená data OK";
"12.09.2025 04:30:00";0,186;"namìøená data OK";
"12.09.2025 04:45:00";0,245;"namìøená data OK";
"12.09.2025 05:00:00";0,376;"namìøená data OK";
"12.09.2025 05:15:00";0,171;"namìøená data OK";
"12.09.2025 05:30:00";0,193;"namìøená data OK";
"12.09.2025 05:45:00";0,306;"namìøená data OK";
"12.09.2025 06:00:00";0,296;"namìøená data OK";
"12.09.2025 06:15:00";0,22;"namìøená data OK";
"12.09.2025 06:30:00";0,199;"namìøená data OK";
"12.09.2025 06:45:00";0,362;"namìøená data OK";
"12.09.2025 07:00:00";0,248;"namìøená data OK";
"12.09.2025 07:15:00";0,121;"namìøená data OK";
"12.09.2025 07:30:00";0,2;"namìøená data OK";
"12.09.2025 07:45:00";0,667;"namìøená data OK";
"12.09.2025 08:00:00";0,117;"namìøená data OK";
"12.09.2025 08:15:00";0,083;"namìøená data OK";
"12.09.2025 08:30:00";0,376;"namìøená data OK";
"12.09.2025 08:45:00";0,133;"namìøená data OK";
"12.09.2025 09:00:00";0,096;"namìøená data OK";
"12.09.2025 09:15:00";0,269;"namìøená data OK";
"12.09.2025 09:30:00";0,119;"namìøená data OK";
"12.09.2025 09:45:00";0,012;"namìøená data OK";
"12.09.2025 10:00:00";0,029;"namìøená data OK";
"12.09.2025 10:15:00";0,127;"namìøená data OK";
"12.09.2025 10:30:00";0,029;"namìøená data OK";
"12.09.2025 10:45:00";0,032;"namìøená data OK";
"12.09.2025 11:00:00";0,093;"namìøená data OK";
"12.09.2025 11:15:00";0,02;"namìøená data OK";
"12.09.2025 11:30:00";0,013;"namìøená data OK";
"12.09.2025 11:45:00";0,012;"namìøená data OK";
"12.09.2025 12:00:00";0,011;"namìøená data OK";
"12.09.2025 12:15:00";0,01;"namìøená data OK";
"12.09.2025 12:30:00";0,007;"namìøená data OK";
"12.09.2025 12:45:00";0,004;"namìøená data OK";
"12.09.2025 13:00:00";0;"namìøená data OK";
"12.09.2025 13:15:00";0;"namìøená data OK";
"12.09.2025 13:30:00";0,032;"namìøená data OK";
"12.09.2025 13:45:00";0;"namìøená data OK";
"12.09.2025 14:00:00";0;"namìøená data OK";
"12.09.2025 14:15:00";0;"namìøená data OK";
"12.09.2025 14:30:00";0;"namìøená data OK";
"12.09.2025 14:45:00";0;"namìøená data OK";
"12.09.2025 15:00:00";0;"namìøená data OK";
"12.09.2025 15:15:00";0;"namìøená data OK";
"12.09.2025 15:30:00";0;"namìøená data OK";
"12.09.2025 15:45:00";0;"namìøená data OK";
"12.09.2025 16:00:00";0;"namìøená data OK";
"12.09.2025 16:15:00";0;"namìøená data OK";
"12.09.2025 16:30:00";0;"namìøená data OK";
"12.09.2025 16:45:00";0;"namìøená data OK";
"12.09.2025 17:00:00";0,001;"namìøená data OK";
"12.09.2025 17:15:00";0;"namìøená data OK";
"12.09.2025 17:30:00";0,001;"namìøená data OK";
"12.09.2025 17:45:00";0,005;"namìøená data OK";
"12.09.2025 18:00:00";0,286;"namìøená data OK";
"12.09.2025 18:15:00";0,152;"namìøená data OK";
"12.09.2025 18:30:00";0,099;"namìøená data OK";
"12.09.2025 18:45:00";0,144;"namìøená data OK";
"12.09.2025 19:00:00";0,289;"namìøená data OK";
"12.09.2025 19:15:00";0,182;"namìøená data OK";
"12.09.2025 19:30:00";0,189;"namìøená data OK";
"12.09.2025 19:45:00";0,231;"namìøená data OK";
"12.09.2025 20:00:00";0,275;"namìøená data OK";
"12.09.2025 20:15:00";0,142;"namìøená data OK";
"12.09.2025 20:30:00";0,122;"namìøená data OK";
"12.09.2025 20:45:00";0,34;"namìøená data OK";
"12.09.2025 21:00:00";0,18;"namìøená data OK";
"12.09.2025 21:15:00";0,116;"namìøená data OK";
"12.09.2025 21:30:00";0,267;"namìøená data OK";
"12.09.2025 21:45:00";0,261;"namìøená data OK";
"12.09.2025 22:00:00";0,127;"namìøená data OK";
"12.09.2025 22:15:00";0,305;"namìøená data OK";
"12.09.2025 22:30:00";0,504;"namìøená data OK";
"12.09.2025 22:45:00";0,367;"namìøená data OK";
"12.09.2025 23:00:00";0,209;"namìøená data OK";
"12.09.2025 23:15:00";0,267;"namìøená data OK";
"12.09.2025 23:30:00";0,245;"namìøená data OK";
"12.09.2025 23:45:00";0,23;"namìøená data OK";
"12.09.2025 24:00:00";0,203;"namìøená data OK";
"13.09.2025 00:15:00";0,369;"namìøená data OK";
"13.09.2025 00:30:00";0,247;"namìøená data OK";
"13.09.2025 00:45:00";0,181;"namìøená data OK";
"13.09.2025 01:00:00";0,327;"namìøená data OK";
"13.09.2025 01:15:00";0,339;"namìøená data OK";
"13.09.2025 01:30:00";0,186;"namìøená data OK";
"13.09.2025 01:45:00";0,209;"namìøená data OK";
"13.09.2025 02:00:00";0,37;"namìøená data OK";
"13.09.2025 02:15:00";0,184;"namìøená data OK";
"13.09.2025 02:30:00";0,202;"namìøená data OK";
"13.09.2025 02:45:00";0,336;"namìøená data OK";
"13.09.2025 03:00:00";0,291;"namìøená data OK";
"13.09.2025 03:15:00";0,214;"namìøená data OK";
"13.09.2025 03:30:00";0,245;"namìøená data OK";
"13.09.2025 03:45:00";0,36;"namìøená data OK";
"13.09.2025 04:00:00";0,212;"namìøená data OK";
"13.09.2025 04:15:00";0,177;"namìøená data OK";
"13.09.2025 04:30:00";0,326;"namìøená data OK";
"13.09.2025 04:45:00";0,326;"namìøená data OK";
"13.09.2025 05:00:00";0,195;"namìøená data OK";
"13.09.2025 05:15:00";0,223;"namìøená data OK";
"13.09.2025 05:30:00";0,403;"namìøená data OK";
"13.09.2025 05:45:00";0,175;"namìøená data OK";
"13.09.2025 06:00:00";0,157;"namìøená data OK";
"13.09.2025 06:15:00";0,383;"namìøená data OK";
"13.09.2025 06:30:00";0,253;"namìøená data OK";
"13.09.2025 06:45:00";0,171;"namìøená data OK";
"13.09.2025 07:00:00";0,294;"namìøená data OK";
"13.09.2025 07:15:00";0,302;"namìøená data OK";
"13.09.2025 07:30:00";0,078;"namìøená data OK";
"13.09.2025 07:45:00";0,186;"namìøená data OK";
"13.09.2025 08:00:00";0,598;"namìøená data OK";
"13.09.2025 08:15:00";0,118;"namìøená data OK";
"13.09.2025 08:30:00";0,016;"namìøená data OK";
"13.09.2025 08:45:00";0,015;"namìøená data OK";
"13.09.2025 09:00:00";0,013;"namìøená data OK";
"13.09.2025 09:15:00";0,017;"namìøená data OK";
"13.09.2025 09:30:00";0,01;"namìøená data OK";
"13.09.2025 09:45:00";0,13;"namìøená data OK";
"13.09.2025 10:00:00";0,064;"namìøená data OK";
"13.09.2025 10:15:00";0,045;"namìøená data OK";
"13.09.2025 10:30:00";0,127;"namìøená data OK";
"13.09.2025 10:45:00";0,262;"namìøená data OK";
"13.09.2025 11:00:00";0,014;"namìøená data OK";
"13.09.2025 11:15:00";0,015;"namìøená data OK";
"13.09.2025 11:30:00";0,158;"namìøená data OK";
"13.09.2025 11:45:00";0,011;"namìøená data OK";
"13.09.2025 12:00:00";0,013;"namìøená data OK";
"13.09.2025 12:15:00";0,013;"namìøená data OK";
"13.09.2025 12:30:00";0,011;"namìøená data OK";
"13.09.2025 12:45:00";0,015;"namìøená data OK";
"13.09.2025 13:00:00";0,017;"namìøená data OK";
"13.09.2025 13:15:00";0,068;"namìøená data OK";
"13.09.2025 13:30:00";0,101;"namìøená data OK";
"13.09.2025 13:45:00";0,033;"namìøená data OK";
"13.09.2025 14:00:00";0,371;"namìøená data OK";
"13.09.2025 14:15:00";0,239;"namìøená data OK";
"13.09.2025 14:30:00";0,012;"namìøená data OK";
"13.09.2025 14:45:00";0,015;"namìøená data OK";
"13.09.2025 15:00:00";0,024;"namìøená data OK";
"13.09.2025 15:15:00";0,022;"namìøená data OK";
"13.09.2025 15:30:00";0,013;"namìøená data OK";
"13.09.2025 15:45:00";0,015;"namìøená data OK";
"13.09.2025 16:00:00";0,08;"namìøená data OK";
"13.09.2025 16:15:00";0,013;"namìøená data OK";
"13.09.2025 16:30:00";0,012;"namìøená data OK";
"13.09.2025 16:45:00";0,023;"namìøená data OK";
"13.09.2025 17:00:00";0,018;"namìøená data OK";
"13.09.2025 17:15:00";0,013;"namìøená data OK";
"13.09.2025 17:30:00";0,066;"namìøená data OK";
"13.09.2025 17:45:00";0,029;"namìøená data OK";
"13.09.2025 18:00:00";0,014;"namìøená data OK";
"13.09.2025 18:15:00";0,114;"namìøená data OK";
"13.09.2025 18:30:00";0,297;"namìøená data OK";
"13.09.2025 18:45:00";0,277;"namìøená data OK";
"13.09.2025 19:00:00";0,192;"namìøená data OK";
"13.09.2025 19:15:00";0,25;"namìøená data OK";
"13.09.2025 19:30:00";0,25;"namìøená data OK";
"13.09.2025 19:45:00";0,187;"namìøená data OK";
"13.09.2025 20:00:00";0,149;"namìøená data OK";
"13.09.2025 20:15:00";0,3;"namìøená data OK";
"13.09.2025 20:30:00";0,191;"namìøená data OK";
"13.09.2025 20:45:00";0,115;"namìøená data OK";
"13.09.2025 21:00:00";0,242;"namìøená data OK";
"13.09.2025 21:15:00";0,283;"namìøená data OK";
"13.09.2025 21:30:00";0,115;"namìøená data OK";
